predator,prey
0.0137,0.00905
0.0137,1.016
0.0137,0.00807
0.0137,0.00928
0.0001,0.000144
0.0001,0.00005
0.0001,0.000144
0.0001,0.0003
0.0001,0.000254
0.0001,0.0000833
0.0001,0.0005
0.0001,0.000302
0.0001,0.000655
0.0001,0.0004
0.0001,0.00001
0.0001,0.000433
0.0001,0.00025
0.0001,0.0001
0.0001,0.0000328
0.0001,0.00028
0.0001,0.00157
0.0001,0.00015
0.0816,0.0046
0.0816,0.0053
0.0816,0.00004
0.0816,0.0000857
0.0816,0.000146
0.0816,0.0002
0.0816,0.0004
0.0816,0.0007
0.0816,0.0002
0.0816,0.0006
0.0816,0.0000309
0.0816,0.00058
0.0816,0.0003
0.0816,0.00125
0.0816,0.00125
0.0816,0.00035
0.0816,0.0000648
0.0816,0.000485
0.0816,0.0000439
0.0816,0.0000654
0.0816,0.0016
0.0816,0.0003
0.0816,0.00208
0.0816,0.0018
0.0816,0.0047
0.0816,0.00307
0.0816,0.0021
0.0816,0.0121
0.0816,0.0033
0.0816,0.00008
0.0816,0.000767
0.0816,0.0013
0.0816,0.0002
0.000144,0.0001
0.000144,0.0000328
0.000144,0.00028
0.000144,0.00157
0.00315,0.000805
0.00315,0.0005
0.00315,0.000302
0.00315,0.0000786
0.00315,0.0000875
0.00315,0.00001
0.00315,0.0008
0.00315,0.0001
0.00315,0.0001
0.00315,0.0003
0.00315,0.000146
0.00315,0.0004
0.00315,0.0002
0.00315,0.0006
0.00315,0.0000648
0.00315,0.000485
0.00315,0.0001
0.00315,0.0000654
0.00315,0.000144
0.00315,0.000178
0.00315,0.00015
0.00001,0.00004
0.00001,0.000146
0.00001,0.0004
0.00001,0.0002
0.00001,0.0006
0.00001,0.0000309
0.00001,0.00035
0.00001,0.0000648
0.00001,0.000485
0.00001,0.0000439
0.00001,0.0001
0.00001,0.0000654
0.00001,0.00157
0.00001,0.00015
0.00001,0.00003
0.00001,0.00008
0.0222,0.0046
0.0222,0.0053
0.0222,0.0007
0.0222,0.00058
0.0222,0.0003
0.0222,0.0016
0.0222,0.00208
0.0222,0.0018
0.0222,0.0047
0.0222,0.00307
0.0222,0.0021
0.0222,0.0019
0.0222,0.00171
0.0222,0.00255
0.0222,0.0033
0.0222,0.000767
0.0222,0.0013
0.00488,0.00315
0.00488,0.00069
0.00488,0.001
0.00488,0.00055
0.00488,0.0001
0.00488,0.0002
0.00488,0.0003
0.00488,0.00159
0.00488,0.000144
0.00488,0.000178
0.0004,0.00004
0.0004,0.000146
0.0004,0.0002
0.0004,0.0000309
0.0004,0.0000648
0.0004,0.0000439
0.0004,0.00028
0.0004,0.0000654
0.0004,0.00003
0.0004,0.00008
0.00159,0.00125
0.00159,0.00028
0.00159,0.002
0.00159,0.00028
0.00159,0.00028
0.00159,0.002
0.0000857,0.0001
0.000146,0.0001
0.000805,0.000122
0.000805,0.0000786
0.000805,0.0000875
0.000805,0.0008
0.000805,0.00004
0.000805,0.000146
0.000805,0.0004
0.000805,0.0002
0.000805,0.0006
0.000805,0.0000309
0.000805,0.0000648
0.000805,0.0000439
0.000805,0.0000654
0.000805,0.00157
0.000805,0.00015
0.000805,0.00003
0.000805,0.00008
0.0264,0.00055
0.0264,0.0034
0.0264,0.000866
0.0264,0.00028
0.0264,0.0053
0.0264,0.00004
0.0264,0.00125
0.0264,0.0000857
0.0264,0.00028
0.0264,0.000146
0.0264,0.0002
0.0264,0.0004
0.0264,0.0007
0.0264,0.0002
0.0264,0.0006
0.0264,0.0000309
0.0264,0.00058
0.0264,0.0003
0.0264,0.002
0.0264,0.00125
0.0264,0.00125
0.0264,0.00035
0.0264,0.0000648
0.0264,0.000485
0.0264,0.0000439
0.0264,0.00028
0.0264,0.00028
0.0264,0.0000654
0.0264,0.0016
0.0264,0.0003
0.0264,0.00208
0.0264,0.0018
0.0264,0.0047
0.0264,0.00307
0.0264,0.0021
0.0264,0.002
0.0264,0.0121
0.0264,0.000144
0.0264,0.000178
0.0264,0.00171
0.0264,0.00255
0.0264,0.00015
0.0264,0.0001
0.0002,20
0.00265,0.00397
0.00265,0.0069
0.00265,0.00905
0.00265,0.0072
0.00265,1.016
0.00265,0.00807
0.00265,0.00928
0.0007,0.00004
0.0007,0.0000857
0.0007,0.00028
0.0007,0.000146
0.0007,0.0002
0.0007,0.0004
0.0007,0.0002
0.0007,0.0006
0.0007,0.0000309
0.0007,0.00058
0.0007,0.00125
0.0007,0.00125
0.0007,0.00035
0.0007,0.0000648
0.0007,0.000485
0.0007,0.0000439
0.0007,0.00028
0.0007,0.0001
0.0007,0.0000654
0.0007,0.000144
0.0007,0.000178
0.0007,0.00015
0.0007,0.00003
0.0007,0.00008
0.0007,0.0002
0.0263,0.00397
0.0263,0.00315
0.0263,0.0222
0.0263,0.0196
0.0263,0.00333
0.0263,0.0015
0.0263,0.0028
0.0263,0.00461
0.0263,0.000519
0.0263,0.0263
0.0263,0.00877
0.0263,0.00328
0.0263,0.0069
0.0263,0.00905
0.0263,0.0072
0.0263,0.00807
0.0263,0.00928
0.0263,0.000433
0.0263,0.0046
0.0263,0.0053
0.0263,0.00125
0.0263,0.0000857
0.0263,0.00028
0.0263,0.0002
0.0263,0.0007
0.0263,0.00058
0.0263,0.0003
0.0263,0.00125
0.0263,0.00125
0.0263,0.00028
0.0263,0.0016
0.0263,0.0003
0.0263,0.00208
0.0263,0.0018
0.0263,0.0047
0.0263,0.00307
0.0263,0.0021
0.0263,0.0019
0.0263,0.00171
0.0263,0.00255
0.0263,0.0033
0.0263,0.000767
0.0263,0.0013
0.0263,0.0001
20,0.00315
20,0.00001
20,0.0222
20,0.0196
20,0.00333
20,0.00005
20,0.000805
20,0.0003
20,0.0005
20,0.00488
20,0.000302
20,0.0015
20,0.00069
20,0.0028
20,0.0054
20,0.000122
20,0.0000786
20,0.00461
20,0.000519
20,0.0263
20,0.00877
20,0.0000875
20,0.0005
20,0.00328
20,0.00025
20,0.000655
20,0.0004
20,0.0008
20,0.0094
20,0.0006
20,0.0004
20,0.0089
20,0.001
20,0.0069
20,0.00905
20,0.0072
20,1.016
20,0.00807
20,0.00928
20,0.00055
20,0.0034
20,0.00265
20,0.0137
20,0.0046
20,0.0001
20,0.000866
20,0.0001
20,0.0001
20,0.00215
20,0.0007
20,0.0002
20,0.0003
20,0.00028
20,0.0053
20,0.00125
20,0.0000857
20,0.00028
20,0.0002
20,0.0003
20,0.002
20,0.00028
20,0.0016
20,0.00208
20,0.0047
20,0.00307
20,0.0021
20,0.002
20,0.0121
20,0.0019
20,0.00159
20,0.000144
20,0.000178
20,0.00171
20,0.00255
20,0.00015
20,0.0033
20,0.000767
20,0.0013
20,0.0002
20,0.0816
20,0.0816
20,0.0793
20,0.0756
20,0.083
20,0.175
20,0.0583
20,0.0666
20,0.346
20,0.00485
20,0.0264
20,0.0001
0.0006,0.00004
0.0006,0.000146
0.0006,0.0004
0.0006,0.0002
0.0006,0.0000309
0.0006,0.0000648
0.0006,0.0000439
0.0006,0.0000654
0.0006,0.00015
0.0006,0.00003
0.0006,0.00008
0.0003,0.0000328
0.0000328,0.00001
0.0000328,0.00001
0.0005,0.0000786
0.0005,0.0000875
0.0005,0.00001
0.0005,0.0008
0.0005,0.00004
0.0005,0.000146
0.0005,0.0004
0.0005,0.0002
0.0005,0.0000648
0.0005,0.0000439
0.0005,0.0000654
0.0005,0.00157
0.0005,0.00015
210,0.0816
210,0.0816
210,0.0793
210,0.0756
210,0.083
210,0.175
210,0.0583
210,0.346
210,0.0264
210,20
0.000254,0.0000328
0.0000833,0.0000328
0.00005,0.0000328
0.00157,0.00001
0.00157,0.00001
0.00157,0.00001
0.0002,0.00315
0.0002,0.000144
0.0002,0.00005
0.0002,0.000144
0.0002,0.0003
0.0002,0.000254
0.0002,0.0000833
0.0002,0.000225
0.0002,0.0003
0.0002,0.0005
0.0002,0.000302
0.0002,0.00069
0.0002,0.000655
0.0002,0.0004
0.0002,0.0008
0.0002,0.00001
0.0002,0.0072
0.0002,0.000433
0.0002,0.00025
0.0002,0.00055
0.0002,0.0001
0.0002,0.0001
0.0002,0.0000328
0.0002,0.0001
0.0002,0.0003
0.0002,0.00028
0.0002,0.00157
0.0002,0.00159
0.0002,0.000144
0.0002,0.000178
0.0002,0.00015
0.0000309,0.00003
0.0000309,0.00008
1,0.00397
1,0.0094
1,0.0006
1,0.0004
1,0.0089
1,0.0069
1,0.00928
1,0.0034
1,0.0137
1,0.00215
1,0.0007
1,0.00028
1,0.0053
1,0.00125
1,0.00028
1,0.0016
1,0.00208
1,0.0018
1,0.0047
1,0.00307
1,0.0021
1,0.00255
1,0.00485
1,0.0001
0.0001,0.000144
0.0001,0.00005
0.0001,0.000144
0.0001,0.0003
0.0001,0.0000833
0.0001,0.00001
0.0001,0.00025
0.0001,0.0001
0.0001,0.0000328
0.0001,0.00028
0.0001,0.00157
0.0196,0.0046
0.0196,0.0053
0.0196,0.0007
0.0196,0.0003
0.0196,0.0016
0.0196,0.00208
0.0196,0.0018
0.0196,0.0047
0.0196,0.00307
0.0196,0.0021
0.0196,0.0121
0.0196,0.0019
0.0196,0.00171
0.0196,0.00255
0.0196,0.0033
0.0196,0.000767
0.0196,0.0013
0.0196,0.0756
0.0196,0.083
0.0196,0.175
0.0196,0.0583
0.00333,0.0046
0.00333,0.0000857
0.00333,0.000146
0.00333,0.0002
0.00333,0.0004
0.00333,0.0007
0.00333,0.0002
0.00333,0.0006
0.00333,0.00058
0.00333,0.0003
0.00333,0.00125
0.00333,0.00125
0.00333,0.00035
0.00333,0.0000648
0.00333,0.000485
0.00333,0.0000654
0.00333,0.0016
0.00333,0.0003
0.00333,0.00208
0.00333,0.0018
0.00333,0.0021
0.00333,0.0019
0.00333,0.00159
0.00333,0.00171
0.00333,0.00015
0.00333,0.000767
0.00333,0.0002
0.0003,0.0001
0.002,0.00397
0.002,0.0001
0.000144,0.0001
0.000144,0.0000328
0.000144,0.00028
0.000144,0.00157
0.0005,0.0001
0.0005,0.0000328
0.0005,0.00028
0.0094,0.00397
0.0094,0.0089
0.0094,0.001
0.0094,0.0137
0.0094,0.00215
0.0094,0.00028
0.0094,0.00125
0.0094,0.002
0.0094,0.00028
0.0094,0.002
0.0006,0.00397
0.0006,0.00315
0.0006,0.0003
0.0006,0.00488
0.0006,0.0015
0.0006,0.0028
0.0006,0.0054
0.0006,0.0004
0.0006,0.0089
0.0006,0.001
0.0006,0.0034
0.0006,0.00265
0.0006,0.000866
0.0006,0.0001
0.0006,0.0007
0.0006,0.0002
0.0006,0.00028
0.0006,0.0001
0.0006,0.0019
0.0006,0.00171
0.0006,0.0001
0.0004,0.00397
0.0004,0.00315
0.0004,0.0003
0.0004,0.000302
0.0004,0.00069
0.0004,0.0028
0.0004,0.0008
0.0004,0.0089
0.0004,0.001
0.0004,0.00055
0.0004,0.0001
0.0004,0.0001
0.0004,0.0001
0.0004,0.0002
0.0004,0.0003
0.0004,0.00159
0.0004,0.000144
0.0004,0.000178
0.00005,0.00004
0.00005,0.000146
0.00005,0.0004
0.00005,0.0002
0.00005,0.0006
0.00005,0.0000309
0.00005,0.00035
0.00005,0.0000648
0.00005,0.000485
0.00005,0.0000439
0.00005,0.0001
0.00005,0.0000654
0.00005,0.00157
0.00005,0.00015
0.00005,0.00003
0.00005,0.00008
0.00328,0.00315
0.00328,0.000519
0.00328,0.0046
0.00328,0.0007
0.00328,0.00058
0.00328,0.0003
0.00328,0.00125
0.00328,0.00125
0.00328,0.0016
0.00328,0.0019
0.00328,0.00171
0.00328,0.000767
0.00328,0.0001
0.000225,0.0001
0.000225,0.0001
0.000225,0.00157
0.000225,0.000144
0.000225,0.000178
0.000225,0.00015
100,1
100,2
100,0.2
100,0.00397
100,35
0.00397,0.0001
0.0793,0.0046
0.0793,0.0053
0.0793,0.00004
0.0793,0.0000857
0.0793,0.000146
0.0793,0.0002
0.0793,0.0004
0.0793,0.0007
0.0793,0.0002
0.0793,0.0006
0.0793,0.0000309
0.0793,0.00058
0.0793,0.0003
0.0793,0.00125
0.0793,0.00125
0.0793,0.00035
0.0793,0.0000648
0.0793,0.000485
0.0793,0.0000439
0.0793,0.0000654
0.0793,0.0016
0.0793,0.0003
0.0793,0.00208
0.0793,0.0018
0.0793,0.0047
0.0793,0.00307
0.0793,0.0021
0.0793,0.0121
0.0793,0.0033
0.0793,0.00008
0.0793,0.000767
0.0793,0.0013
0.0793,0.0002
0.00215,0.00315
0.00215,0.0003
0.00215,0.000254
0.00215,0.000225
0.00215,0.0003
0.00215,0.00488
0.00215,0.000302
0.00215,0.0015
0.00215,0.00069
0.00215,0.0028
0.00215,0.0054
0.00215,0.000655
0.00215,0.0004
0.00215,0.0008
0.00215,0.0006
0.00215,0.0004
0.00215,0.0089
0.00215,0.001
0.00215,0.0069
0.00215,0.00905
0.00215,0.0072
0.00215,0.00807
0.00215,0.00928
0.00215,0.00055
0.00215,0.0034
0.00215,0.00265
0.00215,0.0137
0.00215,0.0001
0.00215,0.000866
0.00215,0.0001
0.00215,0.0001
0.00215,0.0007
0.00215,0.0002
0.00215,0.0003
0.00215,0.00028
0.00215,0.0019
0.00215,0.00159
0.00215,0.000144
0.00215,0.000178
0.00215,0.00171
0.00215,0.00255
0.00215,0.00015
0.00215,0.0001
0.000302,0.00001
0.000302,0.0001
0.000302,0.00028
0.000302,0.00157
0.000122,0.000122
0.000122,0.0000786
0.000122,0.0000875
0.000122,0.00004
0.000122,0.000146
0.000122,0.0002
0.000122,0.0000309
0.000122,0.0000648
0.000122,0.0000439
0.000122,0.0000654
0.000122,0.00157
0.000122,0.00003
0.000122,0.00008
0.0000648,0.0001
0.0015,0.00315
0.0015,0.00069
0.0015,0.0069
0.0015,0.00905
0.0015,0.0072
0.0015,1.016
0.0015,0.00807
0.0015,0.00928
0.0015,0.000433
0.0015,0.00055
0.0015,0.0001
0.0015,0.0003
0.0015,0.00159
0.0015,0.000144
0.0015,0.000178
0.00069,0.0005
0.00069,0.000302
0.00069,0.0008
0.00069,0.00001
0.00069,0.0001
0.00069,0.00157
0.00069,0.00015
0.0028,0.000302
0.0028,0.00069
0.0028,0.0008
0.0028,0.00055
0.0028,0.0001
0.0028,0.0001
0.0028,0.0003
0.0028,0.00159
0.0028,0.000144
0.0028,0.000178
0.0028,0.00015
0.00877,0.00397
0.00877,0.00461
0.00877,0.000519
0.00877,0.0263
0.00877,0.00877
0.00877,0.00328
0.00877,0.0053
0.00877,0.00125
0.00877,0.002
0.00877,0.00028
0.00877,0.0016
0.00877,0.00208
0.00877,0.0018
0.00877,0.0047
0.00877,0.00307
0.00877,0.0021
0.00877,0.002
0.00877,0.00171
0.00877,0.00255
0.00877,0.0033
0.00877,0.000767
0.00877,0.0013
0.00877,0.00485
0.00877,0.0001
0.00001,0.0001
2,0.00397
2,0.0006
2,0.0004
2,0.0089
2,0.0069
2,1.016
2,0.00928
2,0.0034
2,0.0137
2,0.00215
2,0.0007
2,0.00028
2,0.0053
2,0.00125
2,0.002
2,0.00028
2,0.0001
2,0.0047
2,0.00307
2,0.002
2,0.00255
2,0.00485
2,0.0001
0.000655,0.00397
0.000655,0.00315
0.000655,0.0003
0.000655,0.0008
0.000655,0.00001
0.000655,0.0006
0.000655,0.0004
0.000655,0.00055
0.000655,0.0034
0.000655,0.00265
0.000655,0.0137
0.000655,0.0001
0.000655,0.0001
0.000655,0.000866
0.000655,0.0001
0.000655,0.0001
0.000655,0.00215
0.000655,0.0007
0.000655,0.0002
0.000655,0.0003
0.000655,0.00028
0.000655,0.00125
0.000655,0.00028
0.000655,0.00028
0.000655,0.00028
0.000655,0.00157
0.000655,0.0019
0.000655,0.00159
0.000655,0.000144
0.000655,0.000178
0.000655,0.00171
0.000655,0.00255
0.000655,0.00015
0.000655,0.00485
0.000655,0.0001
0.0004,0.00397
0.0004,0.00315
0.0004,0.0003
0.0004,0.0008
0.0004,0.00001
0.0004,0.0006
0.0004,0.0004
0.0004,0.00055
0.0004,0.0034
0.0004,0.00265
0.0004,0.0137
0.0004,0.0001
0.0004,0.0001
0.0004,0.000866
0.0004,0.0001
0.0004,0.0001
0.0004,0.00215
0.0004,0.0007
0.0004,0.0002
0.0004,0.0003
0.0004,0.00028
0.0004,0.00125
0.0004,0.00028
0.0004,0.00028
0.0004,0.00028
0.0004,0.00157
0.0004,0.0019
0.0004,0.00159
0.0004,0.000144
0.0004,0.000178
0.0004,0.00171
0.0004,0.00255
0.0004,0.00015
0.0004,0.0001
0.0000875,0.000122
0.0000875,0.0000309
0.0000875,0.00003
0.0000875,0.00008
0.000866,0.00001
0.000866,0.00001
0.000866,0.00315
0.000866,0.0003
0.000866,0.000144
0.000866,0.00005
0.000866,0.000144
0.000866,0.0003
0.000866,0.000254
0.000866,0.0000833
0.000866,0.000225
0.000866,0.0003
0.000866,0.0005
0.000866,0.000302
0.000866,0.00069
0.000866,0.0028
0.000866,0.000655
0.000866,0.0004
0.000866,0.0008
0.000866,0.00001
0.000866,0.001
0.000866,0.00905
0.000866,0.0072
0.000866,0.00807
0.000866,0.000433
0.000866,0.00025
0.000866,0.00055
0.000866,0.0001
0.000866,0.0001
0.000866,0.0000328
0.000866,0.0001
0.000866,0.0001
0.000866,0.0002
0.000866,0.0003
0.000866,0.00028
0.000866,0.0001
0.000866,0.00157
0.000866,0.00159
0.000866,0.000144
0.000866,0.000178
0.000866,0.00015
0.0007,0.00315
0.0007,0.0003
0.0007,0.000144
0.0007,0.000254
0.0007,0.000225
0.0007,0.0003
0.0007,0.0005
0.0007,0.00488
0.0007,0.000302
0.0007,0.0015
0.0007,0.00069
0.0007,0.0028
0.0007,0.0054
0.0007,0.000655
0.0007,0.0004
0.0007,0.0008
0.0007,0.00001
0.0007,0.0004
0.0007,0.001
0.0007,0.00905
0.0007,0.0072
0.0007,0.00807
0.0007,0.000433
0.0007,0.00025
0.0007,0.00055
0.0007,0.00265
0.0007,0.0001
0.0007,0.000866
0.0007,0.0001
0.0007,0.0001
0.0007,0.0002
0.0007,0.0003
0.0007,0.00028
0.0007,0.00157
0.0007,0.0019
0.0007,0.00159
0.0007,0.000144
0.0007,0.000178
0.0007,0.00171
0.0007,0.00015
0.0007,0.0001
0.0756,0.0046
0.0756,0.0053
0.0756,0.00004
0.0756,0.0000857
0.0756,0.000146
0.0756,0.0002
0.0756,0.0004
0.0756,0.0007
0.0756,0.0002
0.0756,0.0006
0.0756,0.0000309
0.0756,0.00058
0.0756,0.0003
0.0756,0.00125
0.0756,0.00125
0.0756,0.00035
0.0756,0.0000648
0.0756,0.000485
0.0756,0.0000439
0.0756,0.0000654
0.0756,0.0016
0.0756,0.0003
0.0756,0.00208
0.0756,0.0018
0.0756,0.0047
0.0756,0.00307
0.0756,0.0021
0.0756,0.0121
0.0756,0.0033
0.0756,0.00008
0.0756,0.000767
0.0756,0.0013
0.0756,0.0002
0.083,0.0046
0.083,0.0053
0.083,0.00004
0.083,0.0000857
0.083,0.000146
0.083,0.0002
0.083,0.0004
0.083,0.0007
0.083,0.0002
0.083,0.0006
0.083,0.0000309
0.083,0.00058
0.083,0.0003
0.083,0.00125
0.083,0.00125
0.083,0.00035
0.083,0.0000648
0.083,0.000485
0.083,0.0000439
0.083,0.0000654
0.083,0.0016
0.083,0.0003
0.083,0.00208
0.083,0.0018
0.083,0.0047
0.083,0.00307
0.083,0.0021
0.083,0.0121
0.083,0.0033
0.083,0.00008
0.083,0.000767
0.083,0.0013
0.083,0.0002
0.175,0.0046
0.175,0.0053
0.175,0.00004
0.175,0.0000857
0.175,0.000146
0.175,0.0002
0.175,0.0004
0.175,0.0007
0.175,0.0002
0.175,0.0006
0.175,0.0000309
0.175,0.00058
0.175,0.0003
0.175,0.00125
0.175,0.00125
0.175,0.00035
0.175,0.0000648
0.175,0.000485
0.175,0.0000439
0.175,0.0000654
0.175,0.0016
0.175,0.0003
0.175,0.00208
0.175,0.0018
0.175,0.0047
0.175,0.00307
0.175,0.0021
0.175,0.0121
0.175,0.0033
0.175,0.00008
0.175,0.000767
0.175,0.0013
0.175,0.0002
0.0583,0.0046
0.0583,0.0053
0.0583,0.00004
0.0583,0.0000857
0.0583,0.000146
0.0583,0.0002
0.0583,0.0004
0.0583,0.0007
0.0583,0.0002
0.0583,0.0006
0.0583,0.0000309
0.0583,0.00058
0.0583,0.0003
0.0583,0.00125
0.0583,0.00125
0.0583,0.00035
0.0583,0.0000648
0.0583,0.000485
0.0583,0.0000439
0.0583,0.0000654
0.0583,0.0016
0.0583,0.0003
0.0583,0.00208
0.0583,0.0018
0.0583,0.0047
0.0583,0.00307
0.0583,0.0021
0.0583,0.0121
0.0583,0.0033
0.0583,0.00008
0.0583,0.000767
0.0583,0.0013
0.0583,0.0002
0.0000786,0.000122
0.0000786,0.0000786
0.0000786,0.0000875
0.0000786,0.0008
0.0000786,0.00004
0.0000786,0.000146
0.0000786,0.0004
0.0000786,0.0002
0.0000786,0.0006
0.0000786,0.0000309
0.0000786,0.00035
0.0000786,0.0000648
0.0000786,0.000485
0.0000786,0.0000439
0.0000786,0.0000654
0.0000786,0.00157
0.0000786,0.000144
0.0000786,0.000178
0.0000786,0.00015
0.0000786,0.00003
0.0000786,0.00008
0.00001,0.00315
0.00001,0.000805
0.00001,0.00001
0.00001,0.0008
0.00001,0.00055
0.00001,0.0046
0.00001,0.00004
0.00001,0.0000857
0.00001,0.000146
0.00001,0.0002
0.00001,0.0004
0.00001,0.0007
0.00001,0.0002
0.00001,0.0006
0.00001,0.0000309
0.00001,0.00058
0.00001,0.0003
0.00001,0.00125
0.00001,0.00125
0.00001,0.00035
0.00001,0.0000648
0.00001,0.000485
0.00001,0.0000439
0.00001,0.0000654
0.00001,0.0003
0.00001,0.00157
0.00001,0.0019
0.00001,0.00159
0.00001,0.000144
0.00001,0.000178
0.00001,0.00015
0.00001,0.00003
0.00001,0.00008
0.00001,0.0002
0.00461,0.00461
0.00461,0.000519
0.00461,0.0263
0.00461,0.00877
0.00461,0.00328
0.00461,0.0046
0.00461,0.0053
0.00461,0.0007
0.00461,0.0003
0.00461,0.0016
0.00461,0.00208
0.00461,0.0018
0.00461,0.0047
0.00461,0.00307
0.00461,0.0021
0.00461,0.0019
0.00461,0.00171
0.00461,0.00255
0.00461,0.0033
0.00461,0.000767
0.00461,0.0013
0.00461,0.00485
0.00461,0.0001
0.000519,0.000519
0.000519,0.0263
0.000519,0.0005
0.000519,0.00328
0.000519,0.00025
0.000519,0.0046
0.000519,0.0053
0.000519,0.0000857
0.000519,0.0002
0.000519,0.0007
0.000519,0.00058
0.000519,0.0003
0.000519,0.00125
0.000519,0.00125
0.000519,0.00035
0.000519,0.000485
0.000519,0.0016
0.000519,0.0003
0.000519,0.00208
0.000519,0.0018
0.000519,0.0021
0.000519,0.0019
0.000519,0.00159
0.000519,0.000144
0.000519,0.000178
0.000519,0.00171
0.000519,0.00255
0.000519,0.0033
0.000519,0.000767
0.000519,0.0002
0.000519,0.0001
0.00058,0.0001
0.0054,0.00315
0.0054,0.0003
0.0054,0.00069
0.0054,0.0028
0.0054,0.001
0.0054,0.00055
0.0054,0.0001
0.0054,0.0001
0.0054,0.0002
0.0054,0.0003
0.0054,0.00159
5000,1
5000,2
5000,0.2
5000,0.00397
5000,0.0094
5000,0.002
5000,0.0666
5000,0.346
5000,0.00485
5000,0.0264
5000,35
0.0008,0.00315
0.0008,0.000805
0.0008,0.0003
0.0008,0.0000875
0.0008,0.0005
0.0008,0.00025
0.0008,0.0008
0.0008,0.00001
0.0008,0.0004
0.0008,0.001
0.0008,0.00055
0.0008,0.0046
0.0008,0.0001
0.0008,0.0001
0.0008,0.000866
0.0008,0.0001
0.0008,0.0001
0.0008,0.0002
0.0008,0.0003
0.0008,0.00004
0.0008,0.0000857
0.0008,0.000146
0.0008,0.0002
0.0008,0.0004
0.0008,0.0007
0.0008,0.0002
0.0008,0.0006
0.0008,0.0000309
0.0008,0.00058
0.0008,0.0003
0.0008,0.00125
0.0008,0.00125
0.0008,0.00035
0.0008,0.0000648
0.0008,0.000485
0.0008,0.0000439
0.0008,0.0000654
0.0008,0.0003
0.0008,0.00157
0.0008,0.0019
0.0008,0.00159
0.0008,0.000144
0.0008,0.000178
0.0008,0.00015
0.0008,0.00003
0.0008,0.00008
0.0008,0.0002
0.0003,0.00315
0.0003,0.000302
0.0003,0.00069
0.0003,0.0008
0.0003,0.001
0.0003,0.00055
0.0003,0.0001
0.0003,0.0001
0.0003,0.0001
0.0003,0.0002
0.0003,0.0003
0.0003,0.00159
0.0003,0.000144
0.0003,0.000178
0.0003,0.00015
0.00001,0.0001
0.00001,0.0000328
0.00001,0.00028
0.00001,0.00001
0.00001,0.00001
0.00001,0.00001
0.00001,0.00001
0.0005,0.000642
0.0005,0.00055
0.0005,0.00435
0.0005,0.022
0.0005,0.00035
0.0005,0.0008
0.0005,0.00055
0.0816,0.0411
0.0816,0.005
0.0816,0.0111
0.0816,0.0029
0.0816,0.0568
0.0816,0.00002
0.0816,0.0000472
0.0816,0.0000593
0.0816,0.0007
0.0816,0.0002
0.0816,0.0003
0.0816,0.0003
0.0816,0.0001
0.0816,0.00005
0.0816,0.0001
0.0816,0.000192
0.0816,0.0046
0.0816,0.0012
0.0816,0.0232
0.0816,0.00049
0.0816,0.00008
0.0816,0.0031
0.0816,0.00003
0.0816,0.00127
0.0816,0.0483
0.0816,0.0081
0.0816,0.007
0.00925,0.000642
0.00925,0.105
0.00925,0.00435
0.00925,0.022
0.000362,0.000642
0.000362,0.00315
0.000362,0.000192
0.000362,0.0004
0.000362,0.0004
0.000362,0.0024
0.000362,0.0021
0.000362,0.0076
0.000362,0.000945
0.000362,0.00435
0.000362,0.0001
0.000362,0.0051
0.000362,0.00925
0.000362,0.00577
0.000362,0.0005
0.000362,0.00179
0.000362,0.0002
0.000362,0.005
0.000362,0.000043
0.000362,0.000236
0.000362,0.000043
0.000362,0.000117
0.000362,0.000151
0.000362,0.0015
0.000362,0.0001
0.000362,0.00045
0.000362,0.00028
0.000362,0.00028
0.000362,0.0019
0.000362,0.00008
0.000362,0.00117
0.000362,0.000162
0.000362,0.00025
0.000362,0.000199
0.000362,0.0000872
0.000362,0.0014
20,0.000642
20,0.00233
20,0.022
20,0.0141
20,0.0024
20,0.0021
20,0.0076
20,0.00748
20,0.00435
20,0.0051
20,0.217
20,0.00925
20,0.00577
20,0.005
20,0.0015
20,0.00045
20,0.00028
20,0.00125
20,0.00028
20,0.002
0.0816,0.0411
0.0816,0.005
0.0816,0.0111
0.0816,0.0029
0.0816,0.0568
0.0816,0.00002
0.0816,0.0000472
0.0816,0.0000593
0.0816,0.0007
0.0816,0.0002
0.0816,0.0003
0.0816,0.0003
0.0816,0.0001
0.0816,0.00005
0.0816,0.0001
0.0816,0.000192
0.0816,0.0046
0.0816,0.0012
0.0816,0.0232
0.0816,0.00049
0.0816,0.00008
0.0816,0.0031
0.0816,0.00003
0.0816,0.00127
0.0816,0.0483
0.0816,0.0081
0.0816,0.00659
0.0816,0.0066
0.0816,0.007
0.000226,0.000945
0.000226,0.000043
0.000226,0.0000274
0.000226,0.000043
0.000226,0.0000274
0.000226,0.00028
0.000226,0.00008
0.000226,0.000162
0.00315,0.0000273
0.00315,0.0000455
0.00315,0.000268
0.00315,0.000173
0.00315,0.0004
0.00315,0.0005
0.00315,0.0002
0.00315,0.000117
0.00315,0.000151
0.00315,0.00005
0.00315,0.0001
0.00315,0.000192
0.00315,0.00117
0.00315,0.00025
0.00315,0.000199
0.00315,0.0000872
0.000206,0.0000669
0.000206,0.00002
0.000206,0.0000472
0.000206,0.0002
0.000206,0.0001
0.000206,0.00005
0.000206,0.0001
0.000206,0.000192
0.000206,0.00008
0.000206,0.00025
0.000206,0.0000433
0.000206,0.00003
0.0011,0.0000669
